link	lastmodified	current	creator	dcc_id	drcapproved	dccapproved	deleted	created
https://cfde-drc.s3.amazonaws.com/MW/C2M2/2023-06-07/MW_C2M2_2023-06-07_datapackage.zip	2023-06-07 00:00:00.000	False		089d8d63-3364-526f-9706-80d62d0ec88c	True	True	False	2023-06-07 00:00:00.000
https://cfde-drc.s3.amazonaws.com/MoTrPAC/C2M2/2023-06-14/MoTrPAC_C2M2_2023-06-14_datapackage.zip	2023-06-14 00:00:00.000	False		a9aeab22-4fbc-5329-aef6-21110f463c23	True	True	False	2023-06-14 00:00:00.000
https://cfde-drc.s3.amazonaws.com/MoTrPAC/C2M2/2023-07-14/MoTrPAC_C2M2_2023-07-14_datapackage.zip	2023-07-14 00:00:00.000	False		a9aeab22-4fbc-5329-aef6-21110f463c23	True	True	False	2023-07-14 00:00:00.000
https://cfde-drc.s3.amazonaws.com/GTEx/XMT/2023-03-10/GTEx_XMT_2023-03-10_GTEx_Tissues_V8_2023.gmt	2023-03-10 00:00:00.000	True		b3028db2-209c-5862-8f4d-33c5b312332e	True	False	False	2023-03-10 00:00:00.000
https://cfde-drc.s3.amazonaws.com/GTEx/XMT/2019-09-09/GTEx_XMT_2019-09-09_GTEx_Tissue_Expression_Down.gmt	2019-09-09 00:00:00.000	False		b3028db2-209c-5862-8f4d-33c5b312332e	True	False	False	2019-09-09 00:00:00.000
https://cfde-drc.s3.amazonaws.com/GTEx/XMT/2019-09-09/GTEx_XMT_2019-09-09_GTEx_Tissue_Expression_Up.gmt	2019-09-09 00:00:00.000	False		b3028db2-209c-5862-8f4d-33c5b312332e	True	False	False	2019-09-09 00:00:00.000
https://cfde-drc.s3.amazonaws.com/GTEx/XMT/2022-06-06/GTEx_XMT_2022-06-06_GTEx_Aging_Signatures_2021.gmt	2022-06-06 00:00:00.000	True		b3028db2-209c-5862-8f4d-33c5b312332e	True	False	False	2022-06-06 00:00:00.000
https://cfde-drc.s3.amazonaws.com/GlyGen/XMT/2022-12-13/GlyGen_XMT_2022-12-13_GlyGen_Glycosylated_Proteins_2022.gmt	2022-12-13 00:00:00.000	True		e31052b0-ac50-5ede-9828-698ff3610427	True	False	False	2022-12-13 00:00:00.000
https://cfde-drc.s3.amazonaws.com/IDG/XMT/2022-06-06/IDG_XMT_2022-06-06_ARCHS4_IDG_Coexp.gmt	2022-06-06 00:00:00.000	True		a1289ebb-0306-59a1-b0fc-e4d03a4790d7	True	False	False	2022-06-06 00:00:00.000
https://cfde-drc.s3.amazonaws.com/IDG/XMT/2020-03-10/IDG_XMT_2020-03-10_DrugCentral_Target.dmt	2020-03-10 00:00:00.000	True		a1289ebb-0306-59a1-b0fc-e4d03a4790d7	True	False	False	2020-03-10 00:00:00.000
https://cfde-drc.s3.amazonaws.com/MW/XMT/2022-12-13/MW_XMT_2022-12-13_Metabolomics_Workbench_Metabolites_2022.gmt	2022-12-13 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2022-12-13 00:00:00.000
https://cfde-drc.s3.amazonaws.com/KOMP2/XMT/2022-12-13/KOMP2_XMT_2022-12-13_KOMP2_Mouse_Phenotypes_2022.gmt	2022-12-13 00:00:00.000	True		830ddbac-bf21-5612-af1a-75c713045299	True	False	False	2022-12-13 00:00:00.000
https://cfde-drc.s3.amazonaws.com/LINCS/KG/2023-10-26/LINCS_KG_2023-10-26_LINCS.edges.csv	2023-10-26 00:00:00.000	False		f3f490cf-fd69-579c-8ea3-472c7cf3fb59	True	True	False	2023-10-26 00:00:00.000
https://cfde-drc.s3.amazonaws.com/ERCC/KG/2023-10-26/ERCC_KG_2023-10-26_ERCC.edges.csv	2023-10-26 00:00:00.000	False		f65babf7-2875-5725-9635-210d654533f1	True	False	False	2023-10-26 00:00:00.000
https://cfde-drc.s3.amazonaws.com/KidsFirst/KG/2023-10-26/KidsFirst_KG_2023-10-26_KF.edges.csv	2023-10-26 00:00:00.000	False		65af85ae-82d5-5b81-bc66-6bddaa6420ce	True	False	False	2023-10-26 00:00:00.000
https://cfde-drc.s3.amazonaws.com/GlyGen/KG/2023-10-26/GlyGen_KG_2023-10-26_GLYGEN.edges.csv	2023-10-26 00:00:00.000	False		e31052b0-ac50-5ede-9828-698ff3610427	True	False	False	2023-10-26 00:00:00.000
https://cfde-drc.s3.amazonaws.com/MW/C2M2/2023-09-08/MW_C2M2_2023-09-08_datapackage.zip	2023-09-08 00:00:00.000	False		089d8d63-3364-526f-9706-80d62d0ec88c	True	True	False	2023-09-08 00:00:00.000
https://cfde-drc.s3.amazonaws.com/MoTrPAC/C2M2/2023-09-12/MoTrPAC_C2M2_2023-09-12_datapackage.zip	2023-09-12 00:00:00.000	False		a9aeab22-4fbc-5329-aef6-21110f463c23	True	True	False	2023-09-12 00:00:00.000
https://cfde-drc.s3.amazonaws.com/LINCS/XMT/2022-12-13/LINCS_XMT_2022-12-13_LINCS_L1000_CRISPR_KO_Consensus_Sigs.gmt	2022-12-13 00:00:00.000	True		f3f490cf-fd69-579c-8ea3-472c7cf3fb59	True	True	False	2022-12-13 00:00:00.000
https://cfde-drc.s3.amazonaws.com/LINCS/XMT/2022-12-13/LINCS_XMT_2022-12-13_LINCS_L1000_Chem_Pert_Consensus_Sigs.gmt	2022-12-13 00:00:00.000	True		f3f490cf-fd69-579c-8ea3-472c7cf3fb59	True	True	False	2022-12-13 00:00:00.000
https://cfde-drc.s3.amazonaws.com/LINCS/XMT/2022-06-06/LINCS_XMT_2022-06-06_LINCS_L1000_Chem_Pert_down.gmt	2022-06-06 00:00:00.000	False		f3f490cf-fd69-579c-8ea3-472c7cf3fb59	True	True	False	2022-06-06 00:00:00.000
https://cfde-drc.s3.amazonaws.com/GTEx/KG/2023-10-26/GTEx_KG_2023-10-26_GTEX.edges.csv	2023-10-26 00:00:00.000	False		b3028db2-209c-5862-8f4d-33c5b312332e	True	False	False	2023-10-26 00:00:00.000
https://cfde-drc.s3.amazonaws.com/SPARC/C2M2/2021-08-20/SPARC_C2M2_2021-08-20_datapackage.zip	2021-08-20 00:00:00.000	False		2399794e-74c6-5735-a039-0782cdeeb1e2	True	True	True	2021-08-20 00:00:00.000
https://cfde-drc.s3.amazonaws.com/SPARC/C2M2/2022-01-15/SPARC_C2M2_2022-01-15_datapackage.zip	2022-01-15 00:00:00.000	False		2399794e-74c6-5735-a039-0782cdeeb1e2	True	True	True	2022-01-15 00:00:00.000
https://cfde-drc.s3.amazonaws.com/SPARC/C2M2/2022-04-16/SPARC_C2M2_2022-04-16_datapackage.zip	2022-04-16 00:00:00.000	False		2399794e-74c6-5735-a039-0782cdeeb1e2	True	True	True	2022-04-16 00:00:00.000
https://cfde-drc.s3.amazonaws.com/SPARC/C2M2/2022-09-17/SPARC_C2M2_2022-09-17_datapackage.zip	2022-09-17 00:00:00.000	False		2399794e-74c6-5735-a039-0782cdeeb1e2	True	True	True	2022-09-17 00:00:00.000
https://cfde-drc.s3.amazonaws.com/SPARC/C2M2/2023-06-16/SPARC_C2M2_2023-06-16_datapackage.zip	2023-06-16 00:00:00.000	False		2399794e-74c6-5735-a039-0782cdeeb1e2	True	True	True	2023-06-16 00:00:00.000
https://cfde-drc.s3.amazonaws.com/SPARC/C2M2/2023-09-18/SPARC_C2M2_2023-09-18_datapackage.zip	2023-09-18 00:00:00.000	True		2399794e-74c6-5735-a039-0782cdeeb1e2	True	True	True	2023-09-18 00:00:00.000
https://cfde-drc.s3.amazonaws.com/SPARC/C2M2/2021-06-10/SPARC_C2M2_2021-06-10_datapackage.zip	2021-06-10 00:00:00.000	False		2399794e-74c6-5735-a039-0782cdeeb1e2	True	True	True	2021-06-10 00:00:00.000
https://cfde-drc.s3.amazonaws.com/4DN/KG/2023-10-26/4DN_KG_2023-10-26_4DN.edges.csv	2023-10-26 00:00:00.000	False		d6bb00c3-7224-5001-b9c5-9838622fba40	True	False	False	2023-10-26 00:00:00.000
https://cfde-drc.s3.amazonaws.com/MoTrPAC/KG/2023-10-26/MoTrPAC_KG_2023-10-26_MOTORPAC.edges.csv	2023-10-26 00:00:00.000	False		a9aeab22-4fbc-5329-aef6-21110f463c23	True	False	False	2023-10-26 00:00:00.000
https://smart-api.info/ui/b8399f43cd71264faca4d798c793aa30	2023-02-03 00:00:00.000	True		a1289ebb-0306-59a1-b0fc-e4d03a4790d7	True	True	False	2023-02-03 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/ConvertedGeneID/index.tsx	2023-07-28 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-07-28 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/geneidconv/index.tsx	2023-07-28 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-07-28 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/metgene_rxn_table/index.tsx	2023-05-22 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-05-22 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/metgene_summary_table/index.tsx	2023-05-04 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-05-04 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/metgene_summary/index.tsx	2023-04-06 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-04-06 00:00:00.000
https://smart-api.info/ui/e712b9eb07e637a00ae468f757ce2a1f	2022-06-14 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2022-06-14 00:00:00.000
https://biocomputeobject.org/api/docs/	2023-10-17 00:00:00.000	True		e31052b0-ac50-5ede-9828-698ff3610427	True	False	False	2023-10-17 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/metgene_metabolites/index.tsx	2023-09-15 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-09-15 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/metgene_study_table/index.tsx	2023-04-06 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-04-06 00:00:00.000
https://brl-bcm.stoplight.io/docs/exrna-atlas-json-api/ZG9jOjQ1Mg-overview	2019-02-20 00:00:00.000	True		f65babf7-2875-5725-9635-210d654533f1	True	False	False	2019-02-20 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/MetENP_on_MetSet/index.tsx	2023-09-15 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-09-15 00:00:00.000
https://reg.clinicalgenome.org/doc/	2019-08-29 00:00:00.000	True		f65babf7-2875-5725-9635-210d654533f1	True	False	False	2019-08-29 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/metabolite_summary/index.tsx	2023-09-15 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-09-15 00:00:00.000
https://ldh.clinicalgenome.org/ldh/ui/api-docs	2019-09-05 00:00:00.000	True		f65babf7-2875-5725-9635-210d654533f1	True	False	False	2019-09-05 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/metaboliteInfo/index.tsx	2023-09-15 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-09-15 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/service/variantinfo/index.tsx	2023-10-19 00:00:00.000	True		f65babf7-2875-5725-9635-210d654533f1	True	False	False	2023-10-19 00:00:00.000
https://smart-api.info/ui/342e4cec92030d74efd84b61650fb0ea	2022-06-10 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2022-06-10 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/metgene_metabolite_table/index.tsx	2023-09-15 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-09-15 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/PPI_StringDB/index.tsx	2023-07-31 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-07-31 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/metgene_studies/index.tsx	2023-07-31 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-07-31 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/MW/metgene_rxns/index.tsx	2023-07-28 00:00:00.000	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	False	False	2023-07-28 00:00:00.000
https://cfde-drc.s3.amazonaws.com/SPARC/KG Assertions/2024-05-08/SPARC.zip	2024-05-08 15:47:03.429	True		2399794e-74c6-5735-a039-0782cdeeb1e2	True	True	False	2024-05-08 15:47:03.429
https://github.com/jiaweixu98/cm4ai-teaming-recommendation	2024-07-18 03:21:02.265	True		75b3be39-a021-5d80-b7e2-2a7938a1e11a	True	False	False	2024-07-18 03:21:02.265
https://cfde-drc.s3.amazonaws.com/Bridge2AI/KG Assertions/2024-08-03/Asset_Description-Bridge2AI_CM4AI_Talent_Knowledge_Graph_TKG_v2.pdf	2024-08-03 09:29:32.620	True		75b3be39-a021-5d80-b7e2-2a7938a1e11a	False	False	True	2024-08-03 09:29:32.620
https://cfde-drc.s3.amazonaws.com/Bridge2AI/KG Assertions/2024-03-01/tkg 2.0.zip	2024-03-01 05:45:05.879	False		75b3be39-a021-5d80-b7e2-2a7938a1e11a	False	False	False	2024-03-01 05:45:05.879
https://cfde-drc.s3.amazonaws.com/Bridge2AI/KG Assertions/2024-08-03/Bridge2AI_CM4AI_Talent_Knowledge_Graph_TKG_v2_202402.zip	2024-08-03 09:43:53.326	True		75b3be39-a021-5d80-b7e2-2a7938a1e11a	True	False	False	2024-08-03 09:43:53.326
https://cfde-drc.s3.amazonaws.com/Bridge2AI/KG Assertions/2024-08-03/Asset_Description-Bridge2AI_CM4AI_Talent_Knowledge_Graph_TKG_v2_202402.pdf	2024-08-03 09:44:39.385	True		75b3be39-a021-5d80-b7e2-2a7938a1e11a	True	False	False	2024-08-03 09:44:39.385
https://cfde-drc.s3.amazonaws.com/Metabolomics/C2M2/2024-09-11/MW_submission_packet_20240906.zip	2024-09-11 17:30:21.042	True		089d8d63-3364-526f-9706-80d62d0ec88c	True	True	False	2024-09-11 17:30:21.042
https://cfde-drc.s3.amazonaws.com/4DN/C2M2/2024-09-05/240905_c2m2_4dn_sub .zip	2024-09-05 18:19:36.084	True		d6bb00c3-7224-5001-b9c5-9838622fba40	True	True	False	2024-09-05 18:19:36.084
https://cfde-drc.s3.amazonaws.com/GlyGen/C2M2/2024-09-16/data.zip	2024-09-16 19:43:31.396	True		e31052b0-ac50-5ede-9828-698ff3610427	False	True	True	2024-09-16 19:43:31.396
https://cfde-drc.s3.amazonaws.com/GlyGen/C2M2/2024-09-17/data.zip	2024-09-17 14:21:33.561	True		e31052b0-ac50-5ede-9828-698ff3610427	True	True	False	2024-09-17 14:21:33.561
https://cfde-drc.s3.amazonaws.com/SPARC/C2M2/2024-09-17/c2m2_2024SEP16_submit.zip	2024-09-17 06:18:42.117	True		2399794e-74c6-5735-a039-0782cdeeb1e2	True	False	False	2024-09-17 06:18:42.117
https://cfde-drc.s3.amazonaws.com/KidsFirst/C2M2/2024-09-17/20240821_frictionless.zip	2024-09-17 21:07:19.620	True		65af85ae-82d5-5b81-bc66-6bddaa6420ce	True	True	False	2024-09-17 21:07:19.620
https://cfde-drc.s3.amazonaws.com/4DN/C2M2/2024-06-05/240605_c2m2_4dn_submission.zip	2024-06-05 20:34:20.286	False		d6bb00c3-7224-5001-b9c5-9838622fba40	True	True	False	2024-06-05 20:34:20.286
https://cfde-drc.s3.amazonaws.com/LINCS/XMT/2024-09-14/LINCS_L1000_Consensus_Median_Signatures.gmt	2024-09-14 03:01:01.053	True		f3f490cf-fd69-579c-8ea3-472c7cf3fb59	True	True	False	2024-09-14 03:01:01.053
https://api.glygen.org/	2021-04-02 00:00:00.000	True		e31052b0-ac50-5ede-9828-698ff3610427	True	False	False	2021-04-02 00:00:00.000
https://github.com/nih-cfde/playbook-partnership/blob/main/components/service/regulatoryElementInfo/index.tsx	2023-10-19 00:00:00.000	True		f65babf7-2875-5725-9635-210d654533f1	True	False	False	2023-10-19 00:00:00.000
https://smart-api.info/ui/c8e4c6c6633ead7ddc2ecf3dc6ac97b2	2018-08-07 00:00:00.000	False		f3f490cf-fd69-579c-8ea3-472c7cf3fb59	False	True	False	2018-08-07 00:00:00.000
https://smart-api.info/ui/8113167e81987d36b707ae4aa795b17e	2022-04-05 00:00:00.000	True		f3f490cf-fd69-579c-8ea3-472c7cf3fb59	True	True	False	2022-04-05 00:00:00.000
https://smart-api.info/ui/75cfc060ea7bec431a356c00c4a67c74	2022-05-22 00:00:00.000	True		f3f490cf-fd69-579c-8ea3-472c7cf3fb59	True	True	False	2022-05-22 00:00:00.000
https://smart-api.info/ui/02ff8a216233cad70e56c8c34fac7c1d	2023-01-31 00:00:00.000	True		f3f490cf-fd69-579c-8ea3-472c7cf3fb59	True	True	False	2023-01-31 00:00:00.000
https://smart-api.info/ui/235e75417247f07e5fed6acf3f345bb7	2023-01-31 00:00:00.000	True		f3f490cf-fd69-579c-8ea3-472c7cf3fb59	True	True	False	2023-01-31 00:00:00.000
https://smart-api.info/ui/c6fdcbd1d6be2a51c065e18eabed4bb1	2023-01-31 00:00:00.000	True		f3f490cf-fd69-579c-8ea3-472c7cf3fb59	True	True	False	2023-01-31 00:00:00.000
https://smart-api.info/ui/d2cd419fdeace3e941984bc542e9383f	2023-01-31 00:00:00.000	True		f3f490cf-fd69-579c-8ea3-472c7cf3fb59	True	True	False	2023-01-31 00:00:00.000
